ID;Date;Axe;Départ;Arrivée;Nombre de trains programmés;Nombre de trains ayant circulé;Nombre de trains annulés;Nombre de trains en retard à l'arrivée;Taux de régularité;Nombre de trains à l'heure pour un train en retard
INT_22_A;2018-02;Paris Centre Sud;PARIS-AUSTERLITZ;RODEZ/ALBI;8;8;0;4;50.0;1.0
INT_2_B;2018-02;Paris Centre Sud;LATOUR DE CAROL;PARIS-AUSTERLITZ;28;24;4;15;37.5;0.6
INT_14_B;2018-02;Paris Centre Sud;PARIS-BERCY;CLERMONT-FERRAND;211;210;1;25;88.1;7.4
INT_3_A;2018-02;Paris Centre Sud;BÉZIERS;CLERMONT-FERRAND;56;56;0;3;94.6;17.7
INT_12_B;2018-02;Normandie;PARIS-ST-LAZARE;CHERBOURG;163;160;3;38;76.3;3.2
INT_16_B;2017-08;Atlantique Méd.;TOULOUSE MATABIAU;HENDAYE;125;123;2;28;77.2;3.4
INT_8_B;2017-08;Centre Sud-Ouest;PARIS AUSTERLITZ;BOURGES;127;124;3;10;91.9;11.4
INT_17_B;2017-08;Nord-Normandie;PARIS ST LAZARE;LE HAVRE;304;303;1;34;88.8;7.9
INT_15_A;2017-09;Nord-Normandie;GRANVILLE;PARIS VAUGIRARD;157;157;0;15;90.4;9.5
INT_4_B;2017-09;Atlantique Méd.;NICE;BORDEAUX ST JEAN;173;167;6;38;77.2;3.4
INT_3_A;2017-09;Est Centre;BÉZIERS;CLERMONT FERRAND;57;57;0;2;96.5;27.5
INT_13_B;2017-09;Est Centre;NÎMES;CLERMONT FERRAND;28;28;0;2;92.9;13.0
INT_2_B;2017-08;Est Centre;PARIS EST;BELFORT;134;133;1;12;91.0;10.1
INT_2_A;2017-09;Est Centre;BELFORT;PARIS EST;128;128;0;8;93.8;15.0
INT_10_B;2017-08;Nord-Normandie;TOURS;CAEN;62;62;0;5;91.9;11.4
INT_4_B;2018-01;Méditerranée Atlantique;MARSEILLE-ST-CHARLES;BORDEAUX-ST-JEAN;237;231;6;65;71.9;2.6
INT_18_A;2018-01;Méditerranée Atlantique;TOULOUSE-MATABIAU;BAYONNE;28;28;0;4;85.7;6.0
INT_8_B;2018-01;Paris Centre Sud;ALBI/RODEZ;PARIS-AUSTERLITZ;9;8;1;0;100.0;0.0
INT_14_A;2018-01;Paris Centre Sud;CLERMONT-FERRAND;PARIS-BERCY;235;234;1;27;88.5;7.7
INT_23_A;2018-01;Paris Centre Sud;PARIS-AUSTERLITZ;BRIANÇON;27;26;1;8;69.2;2.3
INT_25_B;2018-02;Normandie;ROUEN-RIVE-DROITE;PARIS-ST-LAZARE;240;230;10;36;84.3;5.4
INT_12_B;2018-01;Normandie;PARIS-ST-LAZARE;CHERBOURG;203;199;4;33;83.4;5.0
INT_9_A;2018-02;Normandie;CAEN;PARIS-ST-LAZARE;175;166;9;26;84.3;5.4
INT_10_A;2018-02;Normandie;CAEN;TOURS;61;60;1;6;90.0;9.0
INT_24_B;2017-06;Nord-Normandie;TROUVILLE DEAUVILLE;PARIS ST LAZARE;92;92;0;3;96.7;29.7
INT_21_B;2017-06;Centre Sud-Ouest;PARIS AUSTERLITZ;ORLÉANS;320;313;7;150;52.1;1.1
INT_8_B;2017-06;Centre Sud-Ouest;PARIS AUSTERLITZ;BOURGES;115;115;0;15;87.0;6.7
INT_6_A;2017-07;Atlantique Méd.;BORDEAUX ST JEAN;NANTES;93;92;1;35;62.0;1.6
INT_12_B;2017-06;Nord-Normandie;PARIS ST LAZARE;CHERBOURG;193;193;0;26;86.5;6.4
INT_9_B;2017-06;Nord-Normandie;PARIS ST LAZARE;CAEN;214;206;8;32;84.5;5.4
INT_3_A;2017-07;Est Centre;BÉZIERS;CLERMONT FERRAND;63;62;1;3;95.2;19.7
INT_9_A;2017-07;Nord-Normandie;CAEN;PARIS ST LAZARE;194;192;2;26;86.5;6.4
INT_1_A;2017-07;Nord-Normandie;AMIENS;PARIS NORD;178;172;6;22;87.2;6.8
INT_2_A;2017-07;Est Centre;BELFORT;PARIS EST;135;133;2;18;86.5;6.4
INT_23_A;2015-01;Est Centre;PARIS EST;TROYES;278;275;3;17;93.8;15.2
INT_2_A;2015-02;Est Centre;BELFORT;PARIS EST;115;109;6;9;91.7;11.1
INT_2_B;2015-01;Est Centre;PARIS EST;BELFORT;129;129;0;7;94.6;17.4
INT_24_A;2015-02;Nord-Normandie;PARIS ST LAZARE;TROUVILLE DEAUVILLE;72;72;0;9;87.5;7.0
INT_6_A;2015-02;Atlantique Méd.;BORDEAUX ST JEAN;NANTES;65;64;1;4;93.8;15.0
INT_11_A;2015-02;Centre Sud-Ouest;CERBERE;PARIS AUSTERLITZ;88;88;0;9;89.8;8.8
INT_12_A;2015-03;Nord-Normandie;CHERBOURG;PARIS ST LAZARE;195;195;0;7;96.4;26.9
INT_25_B;2015-02;Nord-Normandie;ROUEN;PARIS ST LAZARE;266;258;8;24;90.7;9.8
INT_7_A;2015-02;Nord-Normandie;BOULOGNE;PARIS NORD;50;50;0;4;92.0;11.5
INT_9_A;2015-03;Nord-Normandie;CAEN;PARIS ST LAZARE;189;189;0;16;91.5;10.8
INT_1_B;2015-02;Nord-Normandie;PARIS NORD;AMIENS;153;153;0;34;77.8;3.5
INT_20_A;2015-02;Est Centre;NEVERS;PARIS BERCY;134;133;1;12;91.0;10.1
INT_10_A;2015-03;Nord-Normandie;CAEN;TOURS;67;67;0;0;100.0;
INT_21_B;2014-12;Centre Sud-Ouest;PARIS AUSTERLITZ;ORLÉANS;355;354;1;79;77.7;3.5
INT_11_B;2014-12;Centre Sud-Ouest;PARIS AUSTERLITZ;CERBERE;102;95;7;16;83.2;4.9
INT_17_B;2014-12;Nord-Normandie;PARIS ST LAZARE;LE HAVRE;359;355;4;45;87.3;6.9
INT_17_A;2015-01;Nord-Normandie;LE HAVRE;PARIS ST LAZARE;364;353;11;31;91.2;10.4
INT_25_A;2014-12;Nord-Normandie;PARIS ST LAZARE;ROUEN;297;294;3;27;90.8;9.9
INT_9_B;2014-12;Nord-Normandie;PARIS ST LAZARE;CAEN;230;228;2;34;85.1;5.7
INT_19_B;2014-12;Nord-Normandie;PARIS NORD;MAUBEUGE;271;271;0;31;88.6;7.7
INT_20_A;2014-12;Est Centre;NEVERS;PARIS BERCY;159;159;0;26;83.6;5.1
INT_23_B;2014-12;Est Centre;TROYES;PARIS EST;230;229;1;22;90.4;9.4
INT_5_B;2015-01;Est Centre;LIMOGES;BORDEAUX ST JEAN;31;31;0;0;100.0;
INT_24_A;2015-03;Nord-Normandie;PARIS ST LAZARE;TROUVILLE DEAUVILLE;81;81;0;5;93.8;15.2
INT_21_B;2015-03;Centre Sud-Ouest;PARIS AUSTERLITZ;ORLÉANS;362;360;2;61;83.1;4.9
INT_8_B;2015-03;Centre Sud-Ouest;PARIS AUSTERLITZ;BOURGES;123;122;1;8;93.4;14.3
INT_22_A;2015-03;Centre Sud-Ouest;PARIS AUSTERLITZ;TOURS;126;126;0;16;87.3;6.9
INT_21_A;2015-03;Centre Sud-Ouest;ORLÉANS;PARIS AUSTERLITZ;369;367;2;28;92.4;12.1
INT_6_B;2015-03;Atlantique Méd.;NANTES;BORDEAUX ST JEAN;72;71;1;9;87.3;6.9
INT_22_B;2015-03;Centre Sud-Ouest;TOURS;PARIS AUSTERLITZ;122;122;0;12;90.2;9.2
INT_19_B;2015-03;Nord-Normandie;PARIS NORD;MAUBEUGE;100;100;0;8;92.0;11.5
INT_10_B;2015-03;Nord-Normandie;TOURS;CAEN;62;62;0;6;90.3;9.3
INT_13_A;2015-03;Est Centre;CLERMONT FERRAND;NÎMES;32;31;1;0;100.0;
INT_24_B;2015-03;Nord-Normandie;TROUVILLE DEAUVILLE;PARIS ST LAZARE;80;80;0;6;92.5;12.3
INT_8_B;2015-04;Centre Sud-Ouest;PARIS AUSTERLITZ;BOURGES;124;122;2;10;91.8;11.2
INT_3_B;2015-04;Est Centre;CLERMONT FERRAND;BÉZIERS;30;30;0;1;96.7;29.0
INT_5_A;2015-04;Est Centre;BORDEAUX ST JEAN;LIMOGES;30;30;0;3;90.0;9.0
INT_9_A;2015-04;Nord-Normandie;CAEN;PARIS ST LAZARE;184;184;0;14;92.4;12.1
INT_1_A;2015-04;Nord-Normandie;AMIENS;PARIS NORD;157;156;1;33;78.8;3.7
INT_8_B;2015-10;Centre Sud-Ouest;PARIS AUSTERLITZ;BOURGES;123;122;1;9;92.6;12.6
INT_6_A;2015-10;Atlantique Méd.;BORDEAUX ST JEAN;NANTES;73;71;2;16;77.5;3.4
INT_21_A;2015-10;Centre Sud-Ouest;ORLÉANS;PARIS AUSTERLITZ;367;365;2;45;87.7;7.1
INT_15_A;2015-10;Nord-Normandie;GRANVILLE;PARIS VAUGIRARD;96;96;0;6;93.8;15.0
INT_4_B;2015-10;Atlantique Méd.;NICE;BORDEAUX ST JEAN;183;170;13;48;71.8;2.5
INT_18_A;2015-10;Est Centre;LYON PART DIEU;NANTES;73;72;1;5;93.1;13.4
INT_20_B;2015-10;Est Centre;PARIS BERCY;NEVERS;155;155;0;20;87.1;6.8
INT_23_B;2015-09;Est Centre;TROYES;PARIS EST;233;230;3;27;88.3;7.5
INT_5_A;2015-10;Est Centre;BORDEAUX ST JEAN;LIMOGES;32;31;1;0;100.0;
INT_3_A;2015-10;Est Centre;BÉZIERS;CLERMONT FERRAND;30;30;0;0;100.0;
INT_12_B;2015-10;Nord-Normandie;PARIS ST LAZARE;CHERBOURG;197;195;2;23;88.2;7.5
INT_21_A;2015-11;Centre Sud-Ouest;ORLÉANS;PARIS AUSTERLITZ;343;338;5;95;71.9;2.6
INT_14_A;2015-11;Est Centre;CLERMONT FERRAND;PARIS BERCY;226;226;0;33;85.4;5.8
INT_9_B;2015-11;Nord-Normandie;PARIS ST LAZARE;CAEN;203;199;4;40;79.9;4.0
INT_25_B;2015-11;Nord-Normandie;ROUEN;PARIS ST LAZARE;281;279;2;18;93.5;14.5
INT_5_B;2015-11;Est Centre;LIMOGES;BORDEAUX ST JEAN;30;30;0;2;93.3;14.0
INT_1_A;2015-11;Nord-Normandie;AMIENS;PARIS NORD;118;117;1;31;73.5;2.8
INT_18_B;2015-11;Est Centre;NANTES;LYON PART DIEU;13;13;0;1;92.3;12.0
INT_20_A;2015-11;Est Centre;NEVERS;PARIS BERCY;149;149;0;22;85.2;5.8
INT_2_A;2015-11;Est Centre;BELFORT;PARIS EST;111;111;0;20;82.0;4.5
INT_24_A;2015-12;Nord-Normandie;PARIS ST LAZARE;TROUVILLE DEAUVILLE;81;81;0;14;82.7;4.8
INT_21_B;2016-01;Centre Sud-Ouest;PARIS AUSTERLITZ;ORLÉANS;337;332;5;50;84.9;5.6
INT_21_A;2016-01;Centre Sud-Ouest;ORLÉANS;PARIS AUSTERLITZ;343;336;7;58;82.7;4.8
INT_12_B;2015-12;Nord-Normandie;PARIS ST LAZARE;CHERBOURG;199;197;2;20;89.8;8.8
INT_11_A;2016-01;Centre Sud-Ouest;CERBERE;PARIS AUSTERLITZ;61;61;0;4;93.4;14.3
INT_14_B;2016-01;Est Centre;PARIS BERCY;CLERMONT FERRAND;230;230;0;19;91.7;11.1
INT_13_B;2016-01;Est Centre;NÎMES;CLERMONT FERRAND;31;31;0;2;93.5;14.5
INT_6_A;2015-09;Atlantique Méd.;BORDEAUX ST JEAN;NANTES;67;66;1;13;80.3;4.1
INT_15_B;2015-09;Nord-Normandie;PARIS VAUGIRARD;GRANVILLE;134;133;1;8;94.0;15.6
INT_11_A;2015-09;Centre Sud-Ouest;CERBERE;PARIS AUSTERLITZ;94;91;3;18;80.2;4.1
INT_6_B;2015-09;Atlantique Méd.;NANTES;BORDEAUX ST JEAN;68;66;2;13;80.3;4.1
INT_22_B;2015-09;Centre Sud-Ouest;TOURS;PARIS AUSTERLITZ;118;118;0;10;91.5;10.8
INT_3_B;2015-09;Est Centre;CLERMONT FERRAND;BÉZIERS;30;30;0;2;93.3;14.0
INT_25_B;2015-09;Nord-Normandie;ROUEN;PARIS ST LAZARE;289;286;3;21;92.7;12.6
INT_19_B;2015-09;Nord-Normandie;PARIS NORD;MAUBEUGE;243;242;1;20;91.7;11.1
INT_5_B;2015-09;Est Centre;LIMOGES;BORDEAUX ST JEAN;30;29;1;2;93.1;13.5
INT_18_B;2015-09;Est Centre;NANTES;LYON PART DIEU;13;13;0;0;100.0;
INT_24_B;2015-11;Nord-Normandie;TROUVILLE DEAUVILLE;PARIS ST LAZARE;78;78;0;12;84.6;5.5
INT_16_B;2015-11;Atlantique Méd.;TOULOUSE MATABIAU;HENDAYE;66;66;0;2;97.0;32.0
INT_21_A;2015-12;Centre Sud-Ouest;ORLÉANS;PARIS AUSTERLITZ;357;353;4;42;88.1;7.4
INT_17_A;2015-12;Nord-Normandie;LE HAVRE;PARIS ST LAZARE;362;361;1;25;93.1;13.4
INT_7_A;2015-12;Nord-Normandie;BOULOGNE;PARIS NORD;142;139;3;15;89.2;8.3
INT_13_B;2015-12;Est Centre;NÎMES;CLERMONT FERRAND;13;13;0;1;92.3;12.0
INT_20_A;2015-12;Est Centre;NEVERS;PARIS BERCY;150;149;1;18;87.9;7.3
INT_2_A;2015-12;Est Centre;BELFORT;PARIS EST;111;109;2;9;91.7;11.1
INT_23_B;2015-11;Est Centre;TROYES;PARIS EST;188;187;1;34;81.8;4.5
INT_6_A;2016-02;Atlantique Méd.;BORDEAUX ST JEAN;NANTES;112;112;0;36;67.9;2.1
INT_4_A;2016-02;Atlantique Méd.;BORDEAUX ST JEAN;NICE;180;177;3;31;82.5;4.7
INT_12_A;2016-02;Nord-Normandie;CHERBOURG;PARIS ST LAZARE;182;179;3;11;93.9;15.3
INT_25_A;2016-01;Nord-Normandie;PARIS ST LAZARE;ROUEN;273;271;2;34;87.5;7.0
INT_15_A;2016-02;Nord-Normandie;GRANVILLE;PARIS VAUGIRARD;150;149;1;7;95.3;20.3
INT_6_B;2016-02;Atlantique Méd.;NANTES;BORDEAUX ST JEAN;111;110;1;26;76.4;3.2
INT_5_A;2016-02;Est Centre;BORDEAUX ST JEAN;LIMOGES;29;29;0;4;86.2;6.3
INT_3_A;2016-02;Est Centre;BÉZIERS;CLERMONT FERRAND;29;29;0;2;93.1;13.5
INT_24_A;2017-05;Nord-Normandie;PARIS ST LAZARE;TROUVILLE DEAUVILLE;92;91;1;13;85.7;6.0
INT_6_A;2017-05;Atlantique Méd.;BORDEAUX ST JEAN;NANTES;94;92;2;18;80.4;4.1
INT_8_A;2017-05;Centre Sud-Ouest;BOURGES;PARIS AUSTERLITZ;115;114;1;21;81.6;4.4
INT_14_B;2017-05;Est Centre;PARIS BERCY;CLERMONT FERRAND;205;204;1;42;79.4;3.9
INT_6_B;2017-05;Atlantique Méd.;NANTES;BORDEAUX ST JEAN;93;91;2;23;74.7;3.0
INT_3_B;2017-05;Est Centre;CLERMONT FERRAND;BÉZIERS;61;61;0;2;96.7;29.5
INT_19_A;2017-05;Nord-Normandie;MAUBEUGE;PARIS NORD;272;270;2;16;94.1;15.9
INT_4_B;2017-01;Atlantique Méd.;NICE;BORDEAUX ST JEAN;194;185;9;69;62.7;1.7
INT_7_B;2017-01;Nord-Normandie;PARIS NORD;BOULOGNE;150;148;2;15;89.9;8.9
INT_7_A;2017-01;Nord-Normandie;BOULOGNE;PARIS NORD;153;149;4;20;86.6;6.5
INT_18_B;2017-01;Est Centre;NANTES;LYON PART DIEU;66;64;2;7;89.1;8.1
INT_20_B;2017-01;Est Centre;PARIS BERCY;NEVERS;158;157;1;19;87.9;7.3
INT_23_A;2016-12;Est Centre;PARIS EST;TROYES;219;218;1;36;83.5;5.1
INT_2_A;2017-01;Est Centre;BELFORT;PARIS EST;135;131;4;11;91.6;10.9
INT_10_B;2016-12;Nord-Normandie;TOURS;CAEN;62;62;0;11;82.3;4.6
INT_24_A;2017-03;Nord-Normandie;PARIS ST LAZARE;TROUVILLE DEAUVILLE;81;81;0;28;65.4;1.9
INT_21_A;2017-03;Centre Sud-Ouest;ORLÉANS;PARIS AUSTERLITZ;358;355;3;79;77.7;3.5
INT_6_B;2017-03;Atlantique Méd.;NANTES;BORDEAUX ST JEAN;98;94;4;23;75.5;3.1
INT_22_B;2017-03;Centre Sud-Ouest;TOURS;PARIS AUSTERLITZ;127;127;0;43;66.1;2.0
INT_7_B;2017-03;Nord-Normandie;PARIS NORD;BOULOGNE;151;151;0;15;90.1;9.1
INT_7_A;2017-03;Nord-Normandie;BOULOGNE;PARIS NORD;151;151;0;20;86.8;6.5
INT_13_B;2017-03;Est Centre;NÎMES;CLERMONT FERRAND;31;31;0;12;61.3;1.6
INT_10_B;2017-03;Nord-Normandie;TOURS;CAEN;62;62;0;11;82.3;4.6
INT_10_A;2017-03;Nord-Normandie;CAEN;TOURS;66;66;0;12;81.8;4.5
INT_3_A;2017-03;Est Centre;BÉZIERS;CLERMONT FERRAND;62;61;1;0;100.0;
INT_16_B;2017-02;Atlantique Méd.;TOULOUSE MATABIAU;HENDAYE;76;76;0;25;67.1;2.0
INT_6_B;2017-02;Atlantique Méd.;NANTES;BORDEAUX ST JEAN;83;83;0;23;72.3;2.6
INT_25_B;2017-02;Nord-Normandie;ROUEN;PARIS ST LAZARE;286;285;1;15;94.7;18.0
INT_1_B;2017-02;Nord-Normandie;PARIS NORD;AMIENS;203;201;2;12;94.0;15.8
INT_1_A;2017-02;Nord-Normandie;AMIENS;PARIS NORD;202;199;3;23;88.4;7.7
INT_1_A;2017-03;Nord-Normandie;AMIENS;PARIS NORD;231;230;1;23;90.0;9.0
INT_23_B;2017-01;Est Centre;TROYES;PARIS EST;279;277;2;36;87.0;6.7
INT_10_B;2017-01;Nord-Normandie;TOURS;CAEN;62;62;0;11;82.3;4.6
INT_10_A;2017-02;Nord-Normandie;CAEN;TOURS;60;60;0;12;80.0;4.0
INT_3_A;2017-02;Est Centre;BÉZIERS;CLERMONT FERRAND;55;54;1;0;100.0;
INT_22_B;2017-04;Centre Sud-Ouest;TOURS;PARIS AUSTERLITZ;121;121;0;43;64.5;1.8
INT_25_B;2017-04;Nord-Normandie;ROUEN;PARIS ST LAZARE;311;308;3;15;95.1;19.5
INT_22_A;2017-05;Centre Sud-Ouest;PARIS AUSTERLITZ;TOURS;109;109;0;26;76.1;3.2
INT_14_A;2017-05;Est Centre;CLERMONT FERRAND;PARIS BERCY;205;203;2;18;91.1;10.3
INT_12_A;2017-05;Nord-Normandie;CHERBOURG;PARIS ST LAZARE;214;210;4;16;92.4;12.1
INT_17_A;2017-05;Nord-Normandie;LE HAVRE;PARIS ST LAZARE;351;351;0;30;91.5;10.7
INT_9_A;2017-05;Nord-Normandie;CAEN;PARIS ST LAZARE;194;192;2;25;87.0;6.7
INT_18_B;2017-05;Est Centre;NANTES;LYON PART DIEU;61;61;0;7;88.5;7.7
INT_20_A;2017-05;Est Centre;NEVERS;PARIS BERCY;144;141;3;14;90.1;9.1
INT_2_A;2017-05;Est Centre;BELFORT;PARIS EST;126;124;2;14;88.7;7.9
INT_13_B;2017-05;Est Centre;NÎMES;CLERMONT FERRAND;1;1;0;0;100.0;
INT_6_A;2017-06;Atlantique Méd.;BORDEAUX ST JEAN;NANTES;89;89;0;16;82.0;4.6
INT_14_A;2017-06;Est Centre;CLERMONT FERRAND;PARIS BERCY;210;209;1;49;76.6;3.3
INT_11_B;2017-06;Centre Sud-Ouest;PARIS AUSTERLITZ;CERBERE;0;0;0;0;0.0;0.0
INT_25_A;2017-05;Nord-Normandie;PARIS ST LAZARE;ROUEN;289;287;2;13;95.5;21.1
INT_8_A;2017-06;Centre Sud-Ouest;BOURGES;PARIS AUSTERLITZ;112;112;0;32;71.4;2.5
INT_19_B;2017-06;Nord-Normandie;PARIS NORD;MAUBEUGE;278;277;1;51;81.6;4.4
INT_3_A;2017-06;Est Centre;BÉZIERS;CLERMONT FERRAND;60;60;0;5;91.7;11.0
INT_1_B;2017-05;Nord-Normandie;PARIS NORD;AMIENS;198;196;2;42;78.6;3.7
INT_18_B;2017-06;Est Centre;NANTES;LYON PART DIEU;61;61;0;7;88.5;7.7
INT_2_B;2017-05;Est Centre;PARIS EST;BELFORT;126;126;0;18;85.7;6.0
INT_24_A;2017-06;Nord-Normandie;PARIS ST LAZARE;TROUVILLE DEAUVILLE;98;97;1;15;84.5;5.5
INT_11_B;2017-07;Centre Sud-Ouest;PARIS AUSTERLITZ;CERBERE;25;24;1;18;25.0;0.3
INT_14_A;2017-07;Est Centre;CLERMONT FERRAND;PARIS BERCY;211;210;1;45;78.6;3.7
INT_11_A;2017-07;Centre Sud-Ouest;CERBERE;PARIS AUSTERLITZ;25;25;0;10;60.0;1.5
INT_15_A;2017-07;Nord-Normandie;GRANVILLE;PARIS VAUGIRARD;171;167;4;14;91.6;10.9
INT_17_A;2017-07;Nord-Normandie;LE HAVRE;PARIS ST LAZARE;300;299;1;28;90.6;9.7
INT_8_A;2017-07;Centre Sud-Ouest;BOURGES;PARIS AUSTERLITZ;124;124;0;13;89.5;8.5
INT_6_B;2017-07;Atlantique Méd.;NANTES;BORDEAUX ST JEAN;92;92;0;45;51.1;1.0
INT_5_B;2017-07;Est Centre;LIMOGES;BORDEAUX ST JEAN;31;31;0;2;93.5;14.5
INT_20_A;2017-07;Est Centre;NEVERS;PARIS BERCY;137;132;5;30;77.3;3.4
INT_21_B;2017-07;Centre Sud-Ouest;PARIS AUSTERLITZ;ORLÉANS;339;336;3;83;75.3;3.0
INT_16_B;2017-07;Atlantique Méd.;TOULOUSE MATABIAU;HENDAYE;125;124;1;25;79.8;4.0
INT_12_B;2017-07;Nord-Normandie;PARIS ST LAZARE;CHERBOURG;199;198;1;33;83.3;5.0
INT_4_A;2017-08;Atlantique Méd.;BORDEAUX ST JEAN;NICE;196;195;1;53;72.8;2.7
INT_14_A;2017-08;Est Centre;CLERMONT FERRAND;PARIS BERCY;217;215;2;47;78.1;3.6
INT_16_A;2017-08;Atlantique Méd.;HENDAYE;TOULOUSE MATABIAU;124;123;1;8;93.5;14.4
INT_14_B;2017-08;Est Centre;PARIS BERCY;CLERMONT FERRAND;216;216;0;43;80.1;4.0
INT_14_B;2017-07;Est Centre;PARIS BERCY;CLERMONT FERRAND;210;210;0;45;78.6;3.7
INT_19_B;2017-07;Nord-Normandie;PARIS NORD;MAUBEUGE;283;283;0;30;89.4;8.4
INT_10_B;2017-07;Nord-Normandie;TOURS;CAEN;62;62;0;15;75.8;3.1
INT_16_B;2017-10;Atlantique Méd.;TOULOUSE MATABIAU;HENDAYE;63;62;1;2;96.8;30.0
INT_8_B;2017-11;Centre Sud-Ouest;PARIS AUSTERLITZ;BOURGES;119;115;4;30;73.9;2.8
INT_11_B;2017-11;Centre Sud-Ouest;PARIS AUSTERLITZ;CERBERE;11;10;1;1;90.0;9.0
INT_6_A;2017-11;Atlantique Méd.;BORDEAUX ST JEAN;NANTES;91;88;3;8;90.9;10.0
INT_8_A;2017-11;Centre Sud-Ouest;BOURGES;PARIS AUSTERLITZ;119;116;3;20;82.8;4.8
INT_25_A;2017-10;Nord-Normandie;PARIS ST LAZARE;ROUEN;278;274;4;26;90.5;9.5
INT_11_A;2017-11;Centre Sud-Ouest;CERBERE;PARIS AUSTERLITZ;11;11;0;2;81.8;4.5
INT_9_B;2017-10;Nord-Normandie;PARIS ST LAZARE;CAEN;207;205;2;44;78.5;3.7
INT_18_B;2017-11;Est Centre;NANTES;LYON PART DIEU;64;64;0;9;85.9;6.1
INT_10_A;2017-11;Nord-Normandie;CAEN;TOURS;65;65;0;8;87.7;7.1
INT_24_A;2017-08;Nord-Normandie;PARIS ST LAZARE;TROUVILLE DEAUVILLE;127;126;1;21;83.3;5.0
INT_16_A;2017-09;Atlantique Méd.;HENDAYE;TOULOUSE MATABIAU;112;111;1;10;91.0;10.1
INT_14_A;2017-09;Est Centre;CLERMONT FERRAND;PARIS BERCY;224;223;1;29;87.0;6.7
INT_25_A;2017-08;Nord-Normandie;PARIS ST LAZARE;ROUEN;259;256;3;16;93.8;15.0
INT_18_A;2017-09;Est Centre;LYON PART DIEU;NANTES;52;52;0;11;78.8;3.7
INT_7_B;2017-08;Nord-Normandie;PARIS NORD;BOULOGNE;149;149;0;15;89.9;8.9
INT_9_A;2017-09;Nord-Normandie;CAEN;PARIS ST LAZARE;185;185;0;25;86.5;6.4
INT_1_B;2017-08;Nord-Normandie;PARIS NORD;AMIENS;198;198;0;36;81.8;4.5
INT_23_A;2017-08;Est Centre;PARIS EST;TROYES;246;242;4;44;81.8;4.5
INT_10_A;2017-09;Nord-Normandie;CAEN;TOURS;62;62;0;8;87.1;6.8
INT_19_A;2018-02;Méditerranée Atlantique;BORDEAUX-ST-JEAN;MARSEILLE-ST-CHARLES;214;204;10;47;77.0;3.3
INT_13_B;2018-02;Paris Centre Sud;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;80;78;2;16;79.5;3.9
INT_20_B;2018-02;Paris Centre Sud;PARIS-AUSTERLITZ;LATOUR DE CAROL;28;20;8;9;55.0;1.2
INT_8_B;2018-02;Paris Centre Sud;ALBI/RODEZ;PARIS-AUSTERLITZ;7;6;1;4;33.3;0.5
INT_1_B;2018-02;Paris Centre Sud;BRIANÇON;PARIS-AUSTERLITZ;28;26;2;3;88.5;7.7
INT_19_A;2018-01;Méditerranée Atlantique;BORDEAUX-ST-JEAN;MARSEILLE-ST-CHARLES;237;231;6;51;77.9;3.5
INT_18_B;2018-01;Paris Centre Sud;PARIS-AUSTERLITZ;BRIVE/CAHORS;207;203;4;18;91.1;10.3
INT_13_B;2018-01;Paris Centre Sud;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;88;88;0;3;96.6;28.3
INT_14_B;2018-01;Paris Centre Sud;PARIS-BERCY;CLERMONT-FERRAND;235;233;2;21;91.0;10.1
INT_25_B;2018-01;Normandie;ROUEN-RIVE-DROITE;PARIS-ST-LAZARE;297;295;2;13;95.6;21.7
INT_13_A;2018-01;Méditerranée Atlantique;LYON;NANTES;62;61;1;7;88.5;7.7
INT_14_A;2017-11;Est Centre;CLERMONT FERRAND;PARIS BERCY;228;227;1;51;77.5;3.5
INT_22_B;2017-10;Centre Sud-Ouest;TOURS;PARIS AUSTERLITZ;121;120;1;31;74.2;2.9
INT_19_B;2017-10;Nord-Normandie;PARIS NORD;MAUBEUGE;307;305;2;30;90.2;9.2
INT_7_A;2017-11;Nord-Normandie;BOULOGNE;PARIS NORD;143;140;3;26;81.4;4.4
INT_1_B;2017-10;Nord-Normandie;PARIS NORD;AMIENS;225;224;1;66;70.5;2.4
INT_5_B;2017-11;Est Centre;LIMOGES;BORDEAUX ST JEAN;30;30;0;2;93.3;14.0
INT_1_A;2017-11;Nord-Normandie;AMIENS;PARIS NORD;210;209;1;52;75.1;3.0
INT_22_A;2017-10;Centre Sud-Ouest;PARIS AUSTERLITZ;TOURS;118;117;1;27;76.9;3.3
INT_12_B;2017-09;Nord-Normandie;PARIS ST LAZARE;CHERBOURG;191;189;2;24;87.3;6.9
INT_14_A;2017-10;Est Centre;CLERMONT FERRAND;PARIS BERCY;236;235;1;28;88.1;7.4
INT_14_B;2017-10;Est Centre;PARIS BERCY;CLERMONT FERRAND;234;234;0;25;89.3;8.4
INT_5_A;2017-10;Est Centre;BORDEAUX ST JEAN;LIMOGES;32;31;1;4;87.1;6.8
INT_25_B;2017-09;Nord-Normandie;ROUEN;PARIS ST LAZARE;291;286;5;27;90.6;9.6
INT_7_B;2017-09;Nord-Normandie;PARIS NORD;BOULOGNE;148;145;3;17;88.3;7.5
INT_7_A;2017-10;Nord-Normandie;BOULOGNE;PARIS NORD;154;151;3;23;84.8;5.6
INT_20_A;2017-10;Est Centre;NEVERS;PARIS BERCY;159;157;2;19;87.9;7.3
